Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
155,Ichthyocrinus,Ichthyocrinus,168655,168668,6.38,1,NO_ANNOT,,,Exact,0,"Ichthyocrinus Springer, 1926",Ichthyocrinus,urn:lsid:irmng.org:taxname:1424317,181,IRMNG,
156,Ichthyocrinus nobilis,Ichthyocrinus nobilis,169224,169245,13.32,2,SP_NOV,,,Fuzzy,1,Icthyocrinus nobilis (Wachsmuth & Springer),Icthyocrinus nobilis,gn_40889,186,MCZbase,
157,Taxocrinus,Taxocrinus,172730,172740,5.93,1,NO_ANNOT,,,Exact,0,"Taxocrinus Phillips in Morris, 1843",Taxocrinus,urn:lsid:irmng.org:taxname:1281142,181,IRMNG,
158,CYATHOCRINUS,Cyathocrinus,173031,173043,6.29,1,NO_ANNOT,,,Exact,0,"Cyathocrinus Agassiz, 1836",Cyathocrinus,urn:lsid:irmng.org:taxname:1448549,181,IRMNG,
159,C. malvaceus,C. malvaceus,173556,173568,6.59,2,NO_ANNOT,,,NoMatch,,,,,,,,
160,C. viminalis,C. viminalis,173614,173626,6.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
161,C. viminalis,C. viminalis,173841,173853,6.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
162,G. lowensis.,G. lowensis,174990,175002,7.01,2,NO_ANNOT,,,NoMatch,,,,,,,,
163,G. divaricatus,G. divaricatus,175015,175029,7.81,2,NO_ANNOT,,,NoMatch,,,,,,,,
164,C. malvaceus,C. malvaceus,175113,175125,6.59,2,NO_ANNOT,,,NoMatch,,,,,,,,
165,C. viminalis,C. viminalis,175311,175323,6.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
166,G. lowensis.,G. lowensis,175747,175759,7.01,2,NO_ANNOT,,,NoMatch,,,,,,,,
167,Cyathocrinus,Cyathocrinus,177226,177238,6.29,1,NO_ANNOT,,,Exact,0,"Cyathocrinus Agassiz, 1836",Cyathocrinus,urn:lsid:irmng.org:taxname:1448549,181,IRMNG,
168,Cyathocrinus barydactylus,Cyathocrinus barydactylus,177473,177498,13.74,2,SP_NOV,,,Exact,0,Cyathocrinus barydactylus Wachsmuth & Springer,Cyathocrinus barydactylus,gn_47027,186,MCZbase,
169,Onychocrinus,Onychocrinus,180290,180302,6.29,1,NO_ANNOT,,,Exact,0,"Onychocrinus Lyon & Cassidy, 1860",Onychocrinus,urn:lsid:irmng.org:taxname:1299393,181,IRMNG,
170,Poteriocrinua ␤geometricus.,Poteriocrinua geometricus,180645,180672,6.18,2,NO_ANNOT,,,Fuzzy,1,Poteriocrinus geometricus,Poteriocrinus geometricus,7673398,179,Open Tree of Life,
171,Barycrinus,Barycrinus,180900,180910,5.93,1,NO_ANNOT,,,Exact,0,"Barycrinus Meek & Worthen, 1868",Barycrinus,urn:lsid:irmng.org:taxname:1438125,181,IRMNG,
172,Cyathocrinus.,Cyathocrinus,180968,180981,6.29,1,NO_ANNOT,,,Exact,0,"Cyathocrinus Agassiz, 1836",Cyathocrinus,urn:lsid:irmng.org:taxname:1448549,181,IRMNG,
173,G. multibrachiatus,G. multibrachiatus,181218,181236,8.38,2,NO_ANNOT,,,NoMatch,,,,,,,,
174,Cyathocrinus,Cyathocrinus,181411,181423,6.29,1,SP_NOV,,,Exact,0,"Cyathocrinus Agassiz, 1836",Cyathocrinus,urn:lsid:irmng.org:taxname:1448549,181,IRMNG,
175,Gilbertsocrinus,Gilbertsocrinus,185404,185419,6.57,1,NO_ANNOT,,,Exact,0,"Gilbertsocrinus Phillips, 1836",Gilbertsocrinus,urn:lsid:irmng.org:taxname:1038193,181,IRMNG,
176,Goniasteroidocrinus.,Goniasteroidocrinus,185475,185495,6.82,1,NO_ANNOT,,,Exact,0,"Goniasteroidocrinus Lyon & Casseday, 1859",Goniasteroidocrinus,urn:lsid:irmng.org:taxname:1159775,181,IRMNG,
177,Ollacrinus,Ollacrinus,186380,186390,5.93,1,NO_ANNOT,,,Exact,0,"Ollacrinus Koninck & LeHon, 1854",Ollacrinus,urn:lsid:irmng.org:taxname:1141012,181,IRMNG,
178,GilbertsocTinuH calcaratus,Gilbertsoctinuh calcaratus,186823,186849,5.92,2,NO_ANNOT,,,NoMatch,,,,,,,,
179,G. mammilaris,G. mammilaris,186859,186872,7.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
180,Ollacrinus typus,Ollacrinus typus,189085,189101,11.18,2,NO_ANNOT,,,PartialExact,0,"Ollacrinus Koninck & LeHon, 1854",Ollacrinus,urn:lsid:irmng.org:taxname:1141012,181,IRMNG,
181,Trematocrinus,Trematocrinus,190107,190120,6.38,1,NO_ANNOT,,,Exact,0,"Trematocrinus Hall, 1859",Trematocrinus,urn:lsid:irmng.org:taxname:1251807,181,IRMNG,
182,Ollacrinus tuberculosus,Ollacrinus tuberculosus,190279,190302,13.35,2,NO_ANNOT,,,PartialExact,0,"Ollacrinus Koninck & LeHon, 1854",Ollacrinus,urn:lsid:irmng.org:taxname:1141012,181,IRMNG,
183,Ollacrinus i'obustus,Ollacrinus i�obustus,191460,191480,9.05,2,NO_ANNOT,,,PartialExact,0,"Ollacrinus Koninck & LeHon, 1854",Ollacrinus,urn:lsid:irmng.org:taxname:1141012,181,IRMNG,
184,Ollacrinus tuberosus,Ollacrinus tuberosus,191685,191705,13.03,2,NO_ANNOT,,,PartialExact,0,"Ollacrinus Koninck & LeHon, 1854",Ollacrinus,urn:lsid:irmng.org:taxname:1141012,181,IRMNG,
185,DORYCRINUS,Dorycrinus,192537,192547,5.93,1,NO_ANNOT,,,Exact,0,"Dorycrinus Roemer, 1853",Dorycrinus,urn:lsid:irmng.org:taxname:1321174,181,IRMNG,
186,D. unicornis,D. unicornis,192738,192750,6.85,2,NO_ANNOT,,,NoMatch,,,,,,,,
187,Eretmocrinus.,Eretmocrinus,193703,193716,6.29,1,NO_ANNOT,,,Exact,0,"Eretmocrinus Lyon & Casseday, 1859",Eretmocrinus,urn:lsid:irmng.org:taxname:1028160,181,IRMNG,
188,D. inlermedius,D. inlermedius,194121,194135,7.09,2,NO_ANNOT,,,NoMatch,,,,,,,,
189,Barycrinus,Barycrinus,195608,195618,5.93,1,NO_ANNOT,,,Exact,0,"Barycrinus Meek & Worthen, 1868",Barycrinus,urn:lsid:irmng.org:taxname:1438125,181,IRMNG,
190,B. magister,B. magister,195854,195865,4.04,2,NO_ANNOT,,,NoMatch,,,,,,,,
191,Zeacrinus,Zeacrinus,196542,196551,5.76,1,NO_ANNOT,,,Exact,0,"Zeacrinus Hall, 1858",Zeacrinus,urn:lsid:irmng.org:taxname:1182288,181,IRMNG,
192,Bryozoa,Bryozoa,198451,198458,3.17,1,NO_ANNOT,,,Exact,0,Bryozoa,Bryozoa,622CG,1,Catalogue of Life,
193,Virginiana,Virginiana,200146,200156,2.31,1,NO_ANNOT,,,Exact,0,Linum ser. Virginiana (Small) C.M.Rogers,Virginiana,895421-1,167,IPNI,
194,Acer rubrum,Acer rubrum,200869,200880,9.53,2,NO_ANNOT,,,Exact,0,Acer rubrum L.,Acer rubrum,94JD,1,Catalogue of Life,
195,Acer dasycarpum,Acer dasycarpum,200885,200900,9.14,2,NO_ANNOT,,,Exact,0,Acer dasycarpum Ehrh.,Acer dasycarpum,64FH3,1,Catalogue of Life,
196,Unio subrostrata.,Unio subrostrata,207563,207580,10.68,2,NO_ANNOT,,,Fuzzy,2,"Unio subrostratus Say, 1831",Unio subrostratus,986034,3,ITIS,
197,Rica,Rica,207919,207923,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
198,Notes,Notes,207938,207943,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
199,Amphipoda.,Amphipoda,208241,208251,3.57,1,NO_ANNOT,,,Exact,0,Amphipoda,Amphipoda,MP,1,Catalogue of Life,
200,Anomia,Anomia,208689,208695,4.07,1,NO_ANNOT,,,Exact,0,"Anomia Linnaeus, 1758",Anomia,7NP6N,1,Catalogue of Life,
201,Ostrea prudentia.,Ostrea prudentia,209677,209694,9.57,2,NO_ANNOT,,,Exact,0,Ostrea prudentia,Ostrea prudentia,7935821,179,Open Tree of Life,
202,UNIO,Unio,210274,210278,2.35,1,NO_ANNOT,,,Exact,0,"Unio Philipsson, 1788",Unio,7PKHN,1,Catalogue of Life,
203,Unio,Unio,210359,210363,2.35,1,NO_ANNOT,,,Exact,0,"Unio Philipsson, 1788",Unio,7PKHN,1,Catalogue of Life,
204,Unio subrostratus,Unio subrostratus,210962,210979,10.40,2,NO_ANNOT,,,Exact,0,"Unio subrostratus Say, 1831",Unio subrostratus,986034,3,ITIS,
205,Unio iris,Unio iris,211955,211964,4.29,2,NO_ANNOT,,,Exact,0,"Unio iris I. Lea, 1829",Unio iris,7TJQC,1,Catalogue of Life,
206,Unio nasutus nobis,Unio nasutus nobis,213372,213390,9.34,3,NO_ANNOT,,,PartialExact,0,"Unio nasutus Say, 1817",Unio nasutus,7TJTH,1,Catalogue of Life,
207,U. nasutus,U. nasutus,213768,213778,7.03,2,NO_ANNOT,,,NoMatch,,,,,,,,
208,U. subrostratus,U. subrostratus,214352,214367,7.71,2,NO_ANNOT,,,NoMatch,,,,,,,,
209,AMPHIPODA.,Amphipoda,215001,215011,3.57,1,NO_ANNOT,,,Exact,0,Amphipoda,Amphipoda,MP,1,Catalogue of Life,
210,Hyperidea,Hyperidea,215206,215215,3.87,1,NO_ANNOT,,,Exact,0,Hyperidea,Hyperidea,2263338,168,ION,
211,Velella,Velella,216522,216529,5.79,1,NO_ANNOT,,,Exact,0,"Velella Lamarck, 1801",Velella,7Q67W,1,Catalogue of Life,
212,Porpita,Porpita,216530,216537,4.47,1,NO_ANNOT,,,Exact,0,"Porpita Lamarck, 1801",Porpita,87JYW,1,Catalogue of Life,
213,AMPHIPODA,Amphipoda,217123,217132,3.57,1,NO_ANNOT,,,Exact,0,Amphipoda,Amphipoda,MP,1,Catalogue of Life,
214,Oxycephalus ttiberculatus,Oxycephalus ttiberculatus,220176,220201,9.25,2,NO_ANNOT,,,PartialExact,0,"Oxycephalus H. Milne Edwards, 1830",Oxycephalus,7PNXT,1,Catalogue of Life,
215,Oxycephalus bulbosus,Oxycephalus bulbosus,224802,224822,13.15,2,SP_NOV,,,Exact,0,"Oxycephalus bulbosus Streets, 1878",Oxycephalus bulbosus,7ZKT3,1,Catalogue of Life,
216,O. tuberculatus,O. tuberculatus,226091,226106,7.71,2,NO_ANNOT,,,NoMatch,,,,,,,,
217,Oxycephalus,Oxycephalus,226959,226970,6.21,1,NO_ANNOT,,,Exact,0,"Oxycephalus H. Milne Edwards, 1830",Oxycephalus,7PNXT,1,Catalogue of Life,
218,Oxycephalus scleroticus,Oxycephalus scleroticus,227187,227210,13.80,2,SP_NOV,,,Exact,0,"Oxycephalus scleroticus Streets, 1878",Oxycephalus scleroticus,7ZKT4,1,Catalogue of Life,
219,LEPTOCOTIS,Leptocotis,231180,231190,5.98,1,NO_ANNOT,,,Exact,0,"Leptocotis Streets, 1877",Leptocotis,7P9LN,1,Catalogue of Life,
220,Leptcotis spinifera,Leptcotis spinifera,232063,232082,6.43,2,NO_ANNOT,,,Fuzzy,1,"Leptocotis spinifera Streets, 1877",Leptocotis spinifera,3TMST,1,Catalogue of Life,
221,Leptocotis,Leptocotis,232106,232116,5.98,1,NO_ANNOT,,,Exact,0,"Leptocotis Streets, 1877",Leptocotis,7P9LN,1,Catalogue of Life,
222,CALAMORHYNCHUS.,Calamorhynchus,235898,235913,5.66,1,NO_ANNOT,,,Exact,0,"Calamorhynchus Streets, 1878",Calamorhynchus,7NRHG,1,Catalogue of Life,
223,Calamorhynchus pellu.idus,Calamorhynchus pellu�idus,236505,236530,7.71,2,SP_NOV,,,Fuzzy,1,"Calamorhynchus pellucidus Streets, 1878",Calamorhynchus pellucidus,PDPC,1,Catalogue of Life,
224,Rhabdosoma whitei,Rhabdosoma whitei,239596,239613,10.44,2,NO_ANNOT,,,Exact,0,"Rhabdosoma whitei Spence Bate, 1862",Rhabdosoma whitei,4RW9S,1,Catalogue of Life,
225,Crustacea,Crustacea,239684,239693,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
226,Rhabdosoma armatum,Rhabdosoma armatum,243212,243230,12.31,2,NO_ANNOT,,,Exact,0,"Rhabdosoma armatum (H. Milne Edwards, 1840)",Rhabdosoma armatum,4RW8S,1,Catalogue of Life,
227,Oxycephalus annatum,Oxycephalus annatum,243268,243287,13.25,2,NO_ANNOT,,,PartialExact,0,"Oxycephalus H. Milne Edwards, 1830",Oxycephalus,7PNXT,1,Catalogue of Life,
228,Amphi.,Amphi,243462,243468,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
229,Macrocephalus longirostris,Macrocephalus longirostris,246443,246469,14.09,2,NO_ANNOT,,,Exact,0,Macrocephalus longirostris,Macrocephalus longirostris,5091263,179,Open Tree of Life,
230,R. armatum,R. armatum,247286,247296,6.70,2,NO_ANNOT,,,NoMatch,,,,,,,,
231,OxycephaluH tuberculatus,Oxycephaluh tuberculatus,247959,247983,5.61,2,NO_ANNOT,,,Fuzzy,1,Oxycephalus tuberculatus (Sp. Bate ),Oxycephalus tuberculatus,4097631,168,ION,
232,Oxyceph.alus bulbosus,Oxyceph�alus bulbosus,248037,248058,7.39,2,NO_ANNOT,,,Fuzzy,1,"Oxycephalus bulbosus Streets, 1878",Oxycephalus bulbosus,7ZKT3,1,Catalogue of Life,
233,Oxycephalus scleroticus,Oxycephalus scleroticus,248115,248138,13.80,2,NO_ANNOT,,,Exact,0,"Oxycephalus scleroticus Streets, 1878",Oxycephalus scleroticus,7ZKT4,1,Catalogue of Life,
234,Leptocolis spinifera,Leptocolis spinifera,248212,248232,5.08,2,NO_ANNOT,,,Fuzzy,1,"Leptocotis spinifera Streets, 1877",Leptocotis spinifera,3TMST,1,Catalogue of Life,
235,Calamorhynchus pellucidus,Calamorhynchus pellucidus,248300,248325,12.53,2,NO_ANNOT,,,Exact,0,"Calamorhynchus pellucidus Streets, 1878",Calamorhynchus pellucidus,PDPC,1,Catalogue of Life,
236,Rhabdoaoma armatum,Rhabdoaoma armatum,248439,248457,6.01,2,NO_ANNOT,,,Fuzzy,1,"Rhabdosoma armatum (H. Milne Edwards, 1840)",Rhabdosoma armatum,4RW8S,1,Catalogue of Life,
237,Notes,Notes,249191,249196,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
238,Stapelia,Stapelia,250010,250018,4.39,1,NO_ANNOT,,,Exact,0,Stapelia L.,Stapelia,5TGS2,1,Catalogue of Life,
239,Stapelia asterias,Stapelia asterias,250099,250116,9.94,2,NO_ANNOT,,,Exact,0,Stapelia asterias Masson,Stapelia asterias,4ZHZ9,1,Catalogue of Life,
240,Stapelia,Stapelia,251743,251751,4.39,1,NO_ANNOT,,,Exact,0,Stapelia L.,Stapelia,5TGS2,1,Catalogue of Life,
241,Stapelia.,Stapelia,252440,252449,4.39,1,NO_ANNOT,,,Exact,0,Stapelia L.,Stapelia,5TGS2,1,Catalogue of Life,
242,A. incarnata,A. incarnata,252528,252540,7.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
243,A. curassavicum,A. curassavicum,252577,252592,7.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
244,Crustacea,Crustacea,262041,262050,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
245,CRUSTACEA.,Crustacea,262120,262130,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
246,BRACHYURA.,Brachyura,262131,262141,5.48,1,NO_ANNOT,,,Exact,0,"Brachyura Latreille, 1802",Brachyura,98276,3,ITIS,
247,Heterocrypta granulata,Heterocrypta granulata,262142,262164,13.19,2,NO_ANNOT,,,Exact,0,"Heterocrypta granulata (Gibbes, 1850)",Heterocrypta granulata,3L8ZG,1,Catalogue of Life,
248,MACROURA.,Macroura,262263,262272,5.31,1,NO_ANNOT,,,Exact,0,"Macroura Reitter, 1873",Macroura,urn:lsid:irmng.org:taxname:1376274,181,IRMNG,
249,Eupagurus,Eupagurus,262273,262282,5.43,1,NO_ANNOT,,,Exact,0,"Eupagurus Thompsoni Filhol, 1885",Eupagurus,urn:lsid:marinespecies.org:taxname:412204,9,WoRMS,
250,Alpheus heterochaelis,Alpheus heterochaelis,262361,262382,11.55,2,NO_ANNOT,,,Exact,0,"Alpheus heterochaelis Say, 1818",Alpheus heterochaelis,84W7Y,1,Catalogue of Life,
251,Alpheus minus,Alpheus minus,262413,262426,9.99,2,NO_ANNOT,,,Exact,0,"Alpheus minus Say, 1818",Alpheus minus,85LLQ,1,Catalogue of Life,
252,Tozeuma carolinensis,Tozeuma carolinensis,262486,262506,12.17,2,NO_ANNOT,,,Exact,0,"Tozeuma carolinensis Kingsley, 1878",Tozeuma carolinensis,urn:lsid:marinespecies.org:taxname:589382,9,WoRMS,
253,Crangon vulgaris,Crangon vulgaris,262563,262579,10.58,2,NO_ANNOT,,,Exact,0,"Crangon vulgaris Fabricius, 1798",Crangon vulgaris,97134,3,ITIS,
254,Palaemonetes vulgaris,Palaemonetes vulgaris,262768,262789,10.98,2,NO_ANNOT,,,Exact,0,"Palaemonetes vulgaris (Say, 1818)",Palaemonetes vulgaris,96391,3,ITIS,
255,Crustacea,Crustacea,262907,262916,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
256,Felia mutica,Felia mutica,263093,263105,10.49,2,NO_ANNOT,,,Fuzzy,1,"Pelia mutica (Gibbes, 1850)",Pelia mutica,75YTJ,1,Catalogue of Life,
257,Pinnotheres maculatus,Pinnotheres maculatus,263128,263149,11.91,2,NO_ANNOT,,,Exact,0,"Pinnotheres maculatus Say, 1818",Pinnotheres maculatus,98975,3,ITIS,
258,Pinnixa cylindrica,Pinnixa cylindrica,263150,263168,11.41,2,NO_ANNOT,,,Exact,0,"Pinnixa cylindrica (Say, 1818)",Pinnixa cylindrica,4HZ36,1,Catalogue of Life,
259,Lithadia eariosa,Lithadia eariosa,263196,263212,6.00,2,NO_ANNOT,,,Fuzzy,1,"Lithadia cariosa Stimpson, 1860",Lithadia cariosa,3VHKB,1,Catalogue of Life,
260,Calappa marmorata,Calappa marmorata,263213,263230,11.95,2,NO_ANNOT,,,Exact,0,Calappa marmorata Fabricius 1837,Calappa marmorata,392318,172,PaleoBioDB,
261,Porcellana ocellata,Porcellana ocellata,263231,263250,11.67,2,NO_ANNOT,,,Exact,0,Porcellana ocellata Stimpson 1862,Porcellana ocellata,272140,172,PaleoBioDB,
262,P. sociata,P. sociata,263251,263261,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
263,Euceramus,Euceramus,263262,263271,5.32,1,NO_ANNOT,,,Exact,0,"Euceramus Stimpson, 1860",Euceramus,urn:lsid:irmng.org:taxname:1371233,181,IRMNG,
264,Lepidops scutellata,Lepidops scutellata,263282,263301,12.25,2,NO_ANNOT,,,Fuzzy,1,Lepidopa scutellata Stimpson 1862,Lepidopa scutellata,272112,172,PaleoBioDB,
265,Eupagurus annulipes,Eupagurus annulipes,263302,263321,11.72,2,NO_ANNOT,,,Exact,0,"Eupagurus annulipes Stimpson, 1860",Eupagurus annulipes,urn:lsid:marinespecies.org:taxname:412098,9,WoRMS,
266,Alpheus intermedius,Alpheus intermedius,263339,263358,11.32,2,NO_ANNOT,,,Exact,0,"Alpheus intermedius Stimpson, 1860",Alpheus intermedius,urn:lsid:marinespecies.org:taxname:590017,9,WoRMS,
267,Virbius pleuracantJius,Virbius pleuracantjius,263359,263381,6.94,2,NO_ANNOT,,,Fuzzy,2,"Virbius pleuracanthus Stimpson, 1871",Virbius pleuracanthus,urn:lsid:marinespecies.org:taxname:589187,9,WoRMS,
268,Peneus constrictus.,Peneus constrictus,263382,263401,7.65,2,NO_ANNOT,,,Fuzzy,1,"Penaeus constrictus Stimpson, 1871",Penaeus constrictus,urn:lsid:marinespecies.org:taxname:377739,9,WoRMS,
269,SQUILLOIDEA.,Squilloidea,263402,263414,4.16,1,NO_ANNOT,,,Exact,0,Squilloidea,Squilloidea,5PG,1,Catalogue of Life,
270,Squilla empusa,Squilla empusa,263415,263429,11.58,2,NO_ANNOT,,,Exact,0,"Squilla empusa Say, 1818",Squilla empusa,urn:lsid:marinespecies.org:taxname:158466,9,WoRMS,
271,AMPHIPODA.,Amphipoda,263747,263757,3.57,1,NO_ANNOT,,,Exact,0,Amphipoda,Amphipoda,MP,1,Catalogue of Life,
272,Talorchestia longicornis.,Talorchestia longicornis,263758,263783,13.42,2,NO_ANNOT,,,Exact,0,"Talorchestia longicornis Say, 1818",Talorchestia longicornis,7BJFV,1,Catalogue of Life,
273,Gammarus mucronatus.,Gammarus mucronatus,263911,263931,13.10,2,NO_ANNOT,,,Exact,0,"Gammarus mucronatus Say, 1818",Gammarus mucronatus,3F8G7,1,Catalogue of Life,
274,ISOPODA.,Isopoda,264224,264232,4.77,1,NO_ANNOT,,,Exact,0,Isopoda,Isopoda,S2,1,Catalogue of Life,
275,Sphseroma quadridentata,Sphseroma quadridentata,264233,264256,7.05,2,NO_ANNOT,,,Fuzzy,1,Sphaeroma quadridentata,Sphaeroma quadridentata,324912,183,Sherborn Index Animalium,
276,Idotea caeca,Idotea caeca,264359,264371,8.97,2,NO_ANNOT,,,Exact,0,Idotea caeca,Idotea caeca,98181,183,Sherborn Index Animalium,
277,Siphonostoma,Siphonostoma,264406,264418,5.63,1,NO_ANNOT,,,Exact,0,"Siphonostoma Zenker, 1832",Siphonostoma,urn:lsid:irmng.org:taxname:1297419,181,IRMNG,
278,Pogonias,Pogonias,264482,264490,5.33,1,NO_ANNOT,,,Exact,0,Pogonias,Pogonias,6TMM,1,Catalogue of Life,
279,Trygon centrura.,Trygon centrura,264585,264601,9.41,2,NO_ANNOT,,,Exact,0,"Trygon centrura (Mitchill, 1815)",Trygon centrura,urn:lsid:marinespecies.org:taxname:1477224,9,WoRMS,
280,CIRRIPEDIA.,Cirripedia,264602,264613,2.64,1,NO_ANNOT,,,Exact,0,"Cirripedia Burmeister, 1834",Cirripedia,urn:lsid:marinespecies.org:taxname:1082,9,WoRMS,
281,Balanus galeatus,Balanus galeatus,264614,264630,12.90,2,NO_ANNOT,,,Exact,0,"Balanus galeatus (Linneaus, 1771)",Balanus galeatus,urn:lsid:marinespecies.org:taxname:882395,9,WoRMS,
282,Leptogorgia virgulata.,Leptogorgia virgulata,264649,264671,12.50,2,NO_ANNOT,,,Exact,0,"Leptogorgia virgulata (Lamarck, 1815)",Leptogorgia virgulata,3TQ92,1,Catalogue of Life,
283,Balanus eburneus,Balanus eburneus,264672,264688,12.10,2,NO_ANNOT,,,Exact,0,Balanus eburneus Gould 1841,Balanus eburneus,270232,172,PaleoBioDB,
284,Balanus balanoides,Balanus balanoides,264704,264722,11.78,2,NO_ANNOT,,,Exact,0,"Balanus balanoides (Linnaeus, 1767)",Balanus balanoides,89601,3,ITIS,
285,ANNELIDA.,Annelida,264961,264970,3.81,1,NO_ANNOT,,,Exact,0,Annelida,Annelida,NN,1,Catalogue of Life,
286,Nereis limbata,Nereis limbata,264983,264997,11.86,2,NO_ANNOT,,,Exact,0,"Nereis limbata Ehlers, 1868",Nereis limbata,474PL,1,Catalogue of Life,
287,Diopatra cuprea,Diopatra cuprea,265121,265136,9.53,2,NO_ANNOT,,,Exact,0,"Diopatra cuprea (Bosc, 1802)",Diopatra cuprea,6CV9Y,1,Catalogue of Life,
288,Arabella opalina,Arabella opalina,265293,265309,12.83,2,NO_ANNOT,,,Exact,0,Arabella opalina,Arabella opalina,66442,3,ITIS,
289,Rhynchobolus americanas,Rhynchobolus americanas,265385,265408,11.50,2,NO_ANNOT,,,Fuzzy,1,Rhynchobolus americanus Leidy,Rhynchobolus americanus,3053115,168,ION,
290,Anthostoma robustum,Anthostoma robustum,265456,265475,12.51,2,NO_ANNOT,,,Exact,0,"Anthostoma robustum Verrill, 1873",Anthostoma robustum,5VH9L,1,Catalogue of Life,
291,Sabellaria vulgaris,Sabellaria vulgaris,265529,265548,12.09,2,NO_ANNOT,,,Exact,0,"Sabellaria vulgaris Verrill, 1873",Sabellaria vulgaris,4TV6W,1,Catalogue of Life,
292,Cistenides,Cistenides,265580,265590,5.09,1,NO_ANNOT,,,Exact,0,"Cistenides Malmgren, 1866",Cistenides,84MDJ,1,Catalogue of Life,
293,Sabella microphthalma,Sabella microphthalma,265648,265669,11.55,2,NO_ANNOT,,,Exact,0,"Sabella microphthalma Verrill, 1873",Sabella microphthalma,6WYRK,1,Catalogue of Life,
294,Hydroides,Hydroides,265733,265742,4.93,1,NO_ANNOT,,,Exact,0,"Hydroides Gunnerus, 1768",Hydroides,84P7C,1,Catalogue of Life,
295,Crustacea,Crustacea,265868,265877,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
296,SCOLECIDA.,Scolecida,265937,265947,2.37,1,NO_ANNOT,,,Exact,0,"Scolecida Rouse & Fauchald, 1997 non Linnaean",Scolecida,84JPF,1,Catalogue of Life,
297,Balanoglossus aurantiacus,Balanoglossus aurantiacus,265965,265990,12.51,2,NO_ANNOT,,,Exact,0,"Balanoglossus aurantiacus (Girard, 1853)",Balanoglossus aurantiacus,68CQP,1,Catalogue of Life,
298,NEMERTINA.,Nemertina,266396,266406,2.52,1,NO_ANNOT,,,Exact,0,Nemertina,Nemertina,urn:lsid:marinespecies.org:taxname:1053,9,WoRMS,
299,Cerebratulus ingens,Cerebratulus ingens,266407,266426,12.24,2,NO_ANNOT,,,Exact,0,Cerebratulus ingens,Cerebratulus ingens,SWKT,1,Catalogue of Life,
300,Meckelia,Meckelia,266436,266444,4.39,1,NO_ANNOT,,,Exact,0,Meckelia Mart. ex A.Juss.,Meckelia,5TCMS,1,Catalogue of Life,
301,MOLLUSCA.,Mollusca,266742,266751,4.51,1,NO_ANNOT,,,Exact,0,Mollusca,Mollusca,M2L,1,Catalogue of Life,
302,CEPHALOPODA.,Cephalopoda,266752,266764,5.48,1,NO_ANNOT,,,Exact,0,"Cephalopoda Cuvier, 1795",Cephalopoda,7NF3H,1,Catalogue of Life,
303,Dibranchiata.,Dibranchiata,266765,266778,3.65,1,NO_ANNOT,,,Exact,0,Dibranchiata,Dibranchiata,12772,168,ION,
304,Ommastrephes,Ommastrephes,266779,266791,5.02,1,NO_ANNOT,,,Exact,0,"Ommastrephes d'Orbigny, 1835",Ommastrephes,7PB7S,1,Catalogue of Life,
305,LoligO brevis,Loligo brevis,266950,266963,9.08,2,NO_ANNOT,,,Exact,0,"Loligo brevis Blainville, 1823",Loligo brevis,3VVRW,1,Catalogue of Life,
306,Z.␤brevipinna,Z. brevipinna,266976,266989,5.74,2,NO_ANNOT,,,NoMatch,,,,,,,,
307,GASTROPODA.,Gastropoda,267133,267144,5.36,1,NO_ANNOT,,,Exact,0,"Gastropoda Cuvier, 1795",Gastropoda,7NF3Y,1,Catalogue of Life,
308,Pectinibranchiata.,Pectinibranchiata,267145,267163,4.09,1,NO_ANNOT,,,Exact,0,Pectinibranchiata,Pectinibranchiata,4216514,168,ION,
309,Acus concavus,Acus concavus,267164,267177,10.69,2,NO_ANNOT,,,Exact,0,"Acus concavus (Say, 1826)",Acus concavus,urn:lsid:marinespecies.org:taxname:447705,9,WoRMS,
310,AnacMs similis,Anacms similis,267228,267242,3.51,2,NO_ANNOT,,,NoMatch,,,,,,,,
