Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
356,Baram,Baram,183983,183988,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
357,Carcharhinus borneensis,Carcharhinus borneensis,184363,184386,13.91,2,NO_ANNOT,,,Exact,0,"Carcharhinus borneensis (Bleeker, 1858)",Carcharhinus borneensis,68ZKH,1,Catalogue of Life,
358,Scoliodon acutus,Scoliodon acutus,184495,184511,11.26,2,NO_ANNOT,,,Exact,0,"Scoliodon acutus (Rüppell, 1837)",Scoliodon acutus,4VRVV,1,Catalogue of Life,
359,Pala sorra,Pala sorra,187735,187745,7.75,2,NO_ANNOT,,,PartialExact,0,Pala Juss.,Pala,7NB86,1,Catalogue of Life,
360,Scoliodon laticaudus,Scoliodon laticaudus,187817,187837,11.05,2,NO_ANNOT,,,Exact,0,"Scoliodon laticaudus Müller & Henle, 1838",Scoliodon laticaudus,4VRW9,1,Catalogue of Life,
361,Pristia zysron,Pristia zysron,188132,188146,2.25,2,NO_ANNOT,,,Fuzzy,1,"Pristis zysron Bleeker, 1851",Pristis zysron,854FY,1,Catalogue of Life,
362,Pristis pectinatus,Pristis pectinatus,188386,188404,13.23,2,NO_ANNOT,,,Exact,0,"Pristis pectinatus Latham, 1794",Pristis pectinatus,4MK2R,1,Catalogue of Life,
363,Pristis semisagittatus,Pristis semisagittatus,188451,188473,13.52,2,NO_ANNOT,,,PartialExact,0,Pristis,Pristis,6VXK,1,Catalogue of Life,
364,P. perrotteti,P. perrotteti,188483,188496,5.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
365,Squahis pristis,Squahis pristis,188636,188651,2.74,2,NO_ANNOT,,,NoMatch,,,,,,,,
366,PRISTIOPSIS,Pristiopsis,188662,188673,5.23,1,NO_ANNOT,,,Exact,0,"Pristiopsis Schmidt, 1905",Pristiopsis,urn:lsid:irmng.org:taxname:1370788,181,IRMNG,
367,Pristis perrotteti,Pristis perrotteti,188690,188708,11.70,2,NO_ANNOT,,,Exact,0,"Pristis perrotteti Müller & Henle, 1841",Pristis perrotteti,6W8GM,1,Catalogue of Life,
368,Rhinobatos thouinianus,Rhinobatos thouinianus,189322,189344,6.39,2,NO_ANNOT,,,Fuzzy,2,"Rhinobatos thouiniana (Shaw, 1804)",Rhinobatos thouiniana,4S7XX,1,Catalogue of Life,
369,Daeybatus brevicauda,Daeybatus brevicauda,189522,189542,5.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
370,Baram,Baram,189591,189596,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
371,Baram,Baram,189782,189787,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
372,Pastinaca brevicauda,Pastinaca brevicauda,190058,190078,10.35,2,NO_ANNOT,,,Exact,0,"Pastinaca brevicauda Swainson, 1839",Pastinaca brevicauda,9063107,11,GBIF Backbone Taxonomy,
373,Rata fluviatilis,Rata fluviatilis,190151,190167,5.48,2,NO_ANNOT,,,PartialExact,0,"Rata Davie, 1993",Rata,7PXDL,1,Catalogue of Life,
374,Trygon immunis,Trygon immunis,190291,190305,10.03,2,NO_ANNOT,,,Exact,0,Trygon immunis,Trygon immunis,208453,183,Sherborn Index Animalium,
375,Pastinaca,Pastinaca,190489,190498,4.28,1,NO_ANNOT,,,Exact,0,Pastinaca L. emend. Calest.,Pastinaca,6JGQ,1,Catalogue of Life,
376,PRISTIS,Pristis,190518,190525,5.39,1,NO_ANNOT,,,Exact,0,Pristis,Pristis,6VXK,1,Catalogue of Life,
377,Squalus pristis,Squalus pristis,190538,190553,11.90,2,NO_ANNOT,,,Exact,0,"Squalus pristis Linnaeus, 1758",Squalus pristis,6ZFPW,1,Catalogue of Life,
378,Borneo austroorientalis,Borneo austroorientalis,190739,190762,2.89,2,NO_ANNOT,,,NoMatch,,,,,,,,
379,Raia lymma,Raia lymma,190922,190932,7.90,2,NO_ANNOT,,,PartialExact,0,Raia Cothen.,Raia,145291103,165,Tropicos,
380,P. hrevicauda,P. hrevicauda,191073,191086,5.74,2,NO_ANNOT,,,NoMatch,,,,,,,,
381,Trygon walga,Trygon walga,191164,191176,6.76,2,NO_ANNOT,,,Exact,0,"Trygon walga Müller & Henle, 1841",Trygon walga,59F2G,1,Catalogue of Life,
382,Hypolophus sephen,Hypolophus sephen,191232,191249,8.98,2,NO_ANNOT,,,Exact,0,"Hypolophus sephen (Forsskål, 1775)",Hypolophus sephen,3NWXM,1,Catalogue of Life,
383,Pteroplatea micrura,Pteroplatea micrura,191570,191589,11.43,2,NO_ANNOT,,,Exact,0,"Pteroplatea micrura (Bloch & Schneider, 1801)",Pteroplatea micrura,4Q2K9,1,Catalogue of Life,
384,Baram,Baram,191811,191816,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
385,Plotosus canius,Plotosus canius,191882,191897,10.49,2,NO_ANNOT,,,Exact,0,"Plotosus canius Hamilton, 1822",Plotosus canius,6VRN5,1,Catalogue of Life,
386,Chlarias batrachus,Chlarias batrachus,192100,192118,11.93,2,NO_ANNOT,,,Fuzzy,1,"Clarias batrachus (Linnaeus, 1758)",Clarias batrachus,VR9G,1,Catalogue of Life,
387,Chlarias leiacanthus,Chlarias leiacanthus,192434,192454,12.35,2,NO_ANNOT,,,Fuzzy,1,"Clarias leiacanthus Bleeker, 1851",Clarias leiacanthus,VRCC,1,Catalogue of Life,
388,Isacurrah tenkee,Isacurrah tenkee,192725,192741,1.35,2,NO_ANNOT,,,NoMatch,,,,,,,,
389,Phagorus,Phagorus,193004,193012,5.26,1,NO_ANNOT,,,Exact,0,"Phagorus McClelland, 1844",Phagorus,urn:lsid:irmng.org:taxname:1368992,181,IRMNG,
390,Phagorus nieuhofii,Phagorus nieuhofii,193098,193116,11.07,2,NO_ANNOT,,,PartialExact,0,"Phagorus McClelland, 1844",Phagorus,urn:lsid:irmng.org:taxname:1368992,181,IRMNG,
391,Baram,Baram,193174,193179,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
392,Chaca bankanensis,Chaca bankanensis,193230,193247,11.36,2,NO_ANNOT,,,Exact,0,"Chaca bankanensis Bleeker, 1852",Chaca bankanensis,T98F,1,Catalogue of Life,
393,Galeichthys sondaicus,Galeichthys sondaicus,193354,193375,12.78,2,NO_ANNOT,,,PartialExact,0,Galeichthys,Galeichthys,4LTP,1,Catalogue of Life,
394,Baram,Baram,193880,193885,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
395,TaohyBurus argyropleuron,Taohyburus argyropleuron,194155,194179,3.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
396,Ichth..,Ichth,195149,195156,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
397,APODOGLANIS,Apodoglanis,195415,195426,5.69,1,NO_ANNOT,,,Exact,0,"Apodoglanis Fowler, 1905",Apodoglanis,urn:lsid:irmng.org:taxname:1114110,181,IRMNG,
398,Apodoglanis furnessi,Apodoglanis furnessi,195442,195462,11.33,2,SP_NOV,,,Exact,0,"Apodoglanis furnessi Fowler, 1905",Apodoglanis furnessi,FS3W,1,Catalogue of Life,
399,Parasilurus,Parasilurus,195497,195508,5.72,1,NO_ANNOT,,,Exact,0,"Parasilurus Bleeker, 1862",Parasilurus,164076,3,ITIS,
400,Silurus.,Silurus,195630,195638,5.01,1,SP_NOV,,,Exact,0,Silurus,Silurus,7GWT,1,Catalogue of Life,
401,Apodoglanis furnessi,Apodoglanis furnessi,195643,195663,11.33,2,SP_NOV,,,Exact,0,"Apodoglanis furnessi Fowler, 1905",Apodoglanis furnessi,FS3W,1,Catalogue of Life,
402,Apodoglanis,Apodoglanis,195808,195819,5.69,1,NO_ANNOT,,,Exact,0,"Apodoglanis Fowler, 1905",Apodoglanis,urn:lsid:irmng.org:taxname:1114110,181,IRMNG,
403,Baram,Baram,199251,199256,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
404,Ompok,Ompok,199391,199396,2.73,1,NO_ANNOT,,,Exact,0,Ompok,Ompok,685P,1,Catalogue of Life,
405,Lips,Lips,200375,200379,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
406,Each ramus,Each ramus,201153,201163,,2,NO_ANNOT,,,NoMatch,,,,,,,,
407,Ompok jaynei,Ompok jaynei,203648,203660,8.34,2,SP_NOV,,,Exact,0,"Ompok jaynei Fowler, 1905",Ompok jaynei,49FC9,1,Catalogue of Life,
408,Ompok jaynei,Ompok jaynei,205207,205219,8.34,2,NO_ANNOT,,,Exact,0,"Ompok jaynei Fowler, 1905",Ompok jaynei,49FC9,1,Catalogue of Life,
409,Ompok leiacanthus,Ompok leiacanthus,206854,206871,9.75,2,NO_ANNOT,,,Exact,0,"Ompok leiacanthus (Bleeker, 1853)",Ompok leiacanthus,49FCC,1,Catalogue of Life,
410,Ompok horneensis,Ompok horneensis,206977,206993,10.35,2,NO_ANNOT,,,Fuzzy,1,"Ompok borneensis (Steindachner, 1901)",Ompok borneensis,49FBW,1,Catalogue of Life,
411,Kryptopterus oryptopterus,Kryptopterus oryptopterus,207277,207302,8.22,2,NO_ANNOT,,,Fuzzy,1,"Kryptopterus cryptopterus (Bleeker, 1851)",Kryptopterus cryptopterus,3RF2Y,1,Catalogue of Life,
412,Kryptopterus limpok,Kryptopterus limpok,207569,207588,10.03,2,NO_ANNOT,,,Exact,0,"Kryptopterus limpok (Bleeker, 1852)",Kryptopterus limpok,3RF3D,1,Catalogue of Life,
413,Baram,Baram,207943,207948,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
414,Kryptopterus palembangensis,Kryptopterus palembangensis,207983,208010,13.87,2,NO_ANNOT,,,Exact,0,"Kryptopterus palembangensis (Bleeker, 1852)",Kryptopterus palembangensis,3RF3N,1,Catalogue of Life,
415,Callichrous,Callichrous,208149,208160,3.10,1,NO_ANNOT,,,Exact,0,"Callichrous Hamilton, 1822",Callichrous,urn:lsid:marinespecies.org:taxname:296230,9,WoRMS,
416,Silurodes horneensis,Silurodes horneensis,208161,208181,12.55,2,NO_ANNOT,,,Fuzzy,1,"Silurodes borneensis (Steindachner, 1901)",Silurodes borneensis,6Z2C4,1,Catalogue of Life,
417,Each ramus,Each ramus,208460,208470,,2,NO_ANNOT,,,NoMatch,,,,,,,,
418,Baram,Baram,209114,209119,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
419,Micronema micronema,Micronema micronema,209127,209146,11.47,2,NO_ANNOT,,,Exact,0,"Micronema micronema (Bleeker, 1846)",Micronema micronema,42ZZT,1,Catalogue of Life,
420,Cryptopterus micronema,Cryptopterus micronema,209275,209297,11.67,2,NO_ANNOT,,,Exact,0,"Cryptopterus micronema (Bleeker, 1846)",Cryptopterus micronema,6BLJ6,1,Catalogue of Life,
421,Micronema typus,Micronema typus,209426,209441,11.00,2,NO_ANNOT,,,Exact,0,"Micronema typus Bleeker, 1858",Micronema typus,42ZZY,1,Catalogue of Life,
422,Hemibagrus nemurus,Hemibagrus nemurus,209505,209523,12.21,2,NO_ANNOT,,,Exact,0,"Hemibagrus nemurus (Valenciennes, 1840)",Hemibagrus nemurus,3KLP6,1,Catalogue of Life,
423,Baram,Baram,209926,209931,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
424,Silurus micronemus,Silurus micronemus,210027,210045,11.74,2,NO_ANNOT,,,Exact,0,"Silurus micronemus Bleeker, 1846",Silurus micronemus,6YQ5S,1,Catalogue of Life,
425,Notes,Notes,210122,210127,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
426,Ichth.,Ichth,210173,210179,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
427,Bagroides melapterus,Bagroides melapterus,210214,210234,12.01,2,NO_ANNOT,,,Exact,0,"Bagroides melapterus Bleeker, 1851",Bagroides melapterus,KDZ6,1,Catalogue of Life,
428,Hypselobagrus,Hypselobagrus,211456,211469,6.05,1,NO_ANNOT,,,Exact,0,"Hypselobagrus Bleeker, 1862",Hypselobagrus,urn:lsid:irmng.org:taxname:1274975,181,IRMNG,
429,Glyptothorax platypogon,Glyptothorax platypogon,211602,211625,10.88,2,NO_ANNOT,,,Exact,0,"Glyptothorax platypogon (Valenciennes, 1840)",Glyptothorax platypogon,6KLT2,1,Catalogue of Life,
430,Macrones,Macrones,213068,213076,3.22,1,NO_ANNOT,,,Exact,0,Macrones,Macrones,5JH7,1,Catalogue of Life,
431,Notes,Notes,213094,213099,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
432,Disk laminae,Disk laminae,214170,214182,0.33,2,NO_ANNOT,,,NoMatch,,,,,,,,
433,Glyptosternum kukenthali,Glyptosternum kukenthali,215940,215964,11.58,2,NO_ANNOT,,,Exact,0,Glyptosternum kukenthali Steindachner 1901,Glyptosternum kukenthali,3782451,168,ION,
434,Akysis baramensis,Akysis baramensis,216624,216641,11.85,2,NO_ANNOT,,,Exact,0,"Akysis baramensis Fowler, 1905",Akysis baramensis,666WG,1,Catalogue of Life,
435,Akysis baramensis,Akysis baramensis,216716,216733,11.85,2,NO_ANNOT,,,Exact,0,"Akysis baramensis Fowler, 1905",Akysis baramensis,666WG,1,Catalogue of Life,
436,Baram,Baram,220077,220082,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
437,Akysis armatus,Akysis armatus,220162,220176,11.59,2,NO_ANNOT,,,Exact,0,"Akysis armatus Vaillant, 1902",Akysis armatus,65V8G,1,Catalogue of Life,
438,Baram,Baram,220783,220788,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
439,Botia macracantha,Botia macracantha,220842,220859,11.53,2,NO_ANNOT,,,Exact,0,"Botia macracantha (Bleeker, 1852)",Botia macracantha,5X2KR,1,Catalogue of Life,
440,Notes,Notes,221100,221105,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
441,Enopla,Enopla,221405,221411,3.87,1,NO_ANNOT,,,Exact,0,"Enopla Schultze, 1851",Enopla,51261,2,Wikispecies,
442,Cobitis,Cobitis,221517,221524,5.39,1,NO_ANNOT,,,Exact,0,Cobitis,Cobitis,3RJL,1,Catalogue of Life,
443,Misgurnus,Misgurnus,221716,221725,5.76,1,NO_ANNOT,,,Exact,0,Misgurnus,Misgurnus,5TRB,1,Catalogue of Life,
444,Nemacheilus,Nemacheilus,221843,221854,6.21,1,NO_ANNOT,,,Exact,0,Nemacheilus,Nemacheilus,5YDX,1,Catalogue of Life,
445,VAILLANTELLA,Vaillantella,221904,221916,6.73,1,NO_ANNOT,,,Exact,0,Vaillantella,Vaillantella,85NV,1,Catalogue of Life,
446,Xeinaclteilus euepipterus,Xeinaclteilus euepipterus,221932,221957,7.62,2,NO_ANNOT,,,NoMatch,,,,,,,,
447,Nemacheilus,Nemacheilus,221993,222004,6.21,1,NO_ANNOT,,,Exact,0,Nemacheilus,Nemacheilus,5YDX,1,Catalogue of Life,
448,Homaloptera orthogoniata,Homaloptera orthogoniata,222366,222390,13.66,2,NO_ANNOT,,,Exact,0,"Homaloptera orthogoniata Vaillant, 1902",Homaloptera orthogoniata,3MDWK,1,Catalogue of Life,
449,Homaloptera,Homaloptera,224524,224535,5.44,1,NO_ANNOT,,,Exact,0,Homaloptera,Homaloptera,4Y8C,1,Catalogue of Life,
450,Homaloptera javanica,Homaloptera javanica,224690,224710,12.70,2,NO_ANNOT,,,Exact,0,"Homaloptera javanica van Hasselt, 1823",Homaloptera javanica,3MDVS,1,Catalogue of Life,
451,HOMALOPTEROIDES,Homalopteroides,226404,226419,5.73,1,NO_ANNOT,,,Exact,0,Homalopteroides,Homalopteroides,4Y8D,1,Catalogue of Life,
452,Homaloptera,Homaloptera,226512,226523,5.44,1,NO_ANNOT,,,Exact,0,Homaloptera,Homaloptera,4Y8C,1,Catalogue of Life,
453,Homalopteroides wassinkii,Homalopteroides wassinkii,226601,226626,12.32,2,NO_ANNOT,,,Exact,0,"Homalopteroides wassinkii (Bleeker, 1853)",Homalopteroides wassinkii,3MDXS,1,Catalogue of Life,
454,Gastromyzon borneensis,Gastromyzon borneensis,228868,228890,10.92,2,NO_ANNOT,,,Exact,0,"Gastromyzon borneensis Günther, 1874",Gastromyzon borneensis,3FDQZ,1,Catalogue of Life,
455,Notes,Notes,229269,229274,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
456,Lepidoglanis monticola,Lepidoglanis monticola,229404,229426,12.94,2,NO_ANNOT,,,Exact,0,"Lepidoglanis monticola Vaillant, 1889",Lepidoglanis monticola,3TBYM,1,Catalogue of Life,
457,Kina,Kina,229505,229509,2.63,1,NO_ANNOT,,,Exact,0,"Kina Henderson, 1975",Kina,urn:lsid:marinespecies.org:taxname:764229,9,WoRMS,
458,Gastromyzon monticola,Gastromyzon monticola,229538,229559,10.31,2,NO_ANNOT,,,Exact,0,"Gastromyzon monticola (Vaillant, 1889)",Gastromyzon monticola,3FDRN,1,Catalogue of Life,
459,Dangila cuvieri,Dangila cuvieri,233921,233936,10.75,2,NO_ANNOT,,,Exact,0,"Dangila cuvieri Valenciennes, 1842",Dangila cuvieri,343V3,1,Catalogue of Life,
460,Osteochilus melanopleurus,Osteochilus melanopleurus,234177,234202,13.53,2,NO_ANNOT,,,Exact,0,"Osteochilus melanopleurus (Bleeker, 1852)",Osteochilus melanopleurus,75BBS,1,Catalogue of Life,
461,Osteochilus vittatus,Osteochilus vittatus,234273,234293,13.77,2,NO_ANNOT,,,Exact,0,"Osteochilus vittatus (Valenciennes, 1842)",Osteochilus vittatus,6TBB8,1,Catalogue of Life,
462,Ichth.,Ichth,234852,234858,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
463,Baram,Baram,235163,235168,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
464,Baram,Baram,235954,235959,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
465,OsteocMlus kappenii,Osteocmlus kappenii,235979,235998,6.82,2,NO_ANNOT,,,NoMatch,,,,,,,,
466,OsteocMlus kahajanensis,Osteocmlus kahajanensis,236723,236746,7.61,2,NO_ANNOT,,,NoMatch,,,,,,,,
467,Baram,Baram,236776,236781,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
468,Osteochilus harrisoni,Osteochilus harrisoni,237117,237138,12.97,2,SP_NOV,,,Exact,0,"Osteochilus harrisoni Fowler, 1905",Osteochilus harrisoni,6TBBJ,1,Catalogue of Life,
469,Rohita kahajanensis,Rohita kahajanensis,237275,237294,12.00,2,NO_ANNOT,,,Exact,0,"Rohita kahajanensis Bleeker, 1856",Rohita kahajanensis,6X8X8,1,Catalogue of Life,
470,Borneo meridionalis.,Borneo meridionalis,237389,237409,2.48,2,NO_ANNOT,,,NoMatch,,,,,,,,
471,Ichth.,Ichth,237419,237425,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
472,Osteochilus harrisoni,Osteochilus harrisoni,238240,238261,12.97,2,NO_ANNOT,,,Exact,0,"Osteochilus harrisoni Fowler, 1905",Osteochilus harrisoni,6TBBJ,1,Catalogue of Life,
473,Lips,Lips,238670,238674,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
474,Baram,Baram,240615,240620,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
475,Osteochilus kaho.janensis,Osteochilus kaho�janensis,240762,240787,9.68,2,NO_ANNOT,,,PartialExact,0,Osteochilus,Osteochilus,63GQK,1,Catalogue of Life,
476,Baram,Baram,240829,240834,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
477,Garra borneensis,Garra borneensis,241169,241185,10.00,2,NO_ANNOT,,,Exact,0,"Garra borneensis (Vaillant, 1902)",Garra borneensis,3FBH8,1,Catalogue of Life,
478,Lobooheilos hispidus,Lobooheilos hispidus,242175,242195,4.86,2,NO_ANNOT,,,Fuzzy,1,"Lobocheilos hispidus (Valenciennes, 1842)",Lobocheilos hispidus,3VT33,1,Catalogue of Life,
479,Labeobarbus douronensis,Labeobarbus douronensis,242755,242778,12.70,2,NO_ANNOT,,,Exact,0,"Labeobarbus douronensis (Valenciennes, 1842)",Labeobarbus douronensis,3RJ4F,1,Catalogue of Life,
480,Cyclocbeiliclitliys megalops,Cyclocbeiliclitliys megalops,243295,243323,3.29,2,SP_NOV,,,NoMatch,,,,,,,,
481,Ichth.,Ichth,243474,243480,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
482,Mystus,Mystus,243572,243578,4.74,1,NO_ANNOT,,,Exact,0,Mystus,Mystus,63CDY,1,Catalogue of Life,
483,Barbus.,Barbus,243648,243655,3.76,1,NO_ANNOT,,,Exact,0,Barbus,Barbus,382L,1,Catalogue of Life,
484,Cyprinus barbus,Cyprinus barbus,243697,243712,10.96,2,NO_ANNOT,,,Exact,0,"Cyprinus barbus Linnaeus, 1758",Cyprinus barbus,33HQL,1,Catalogue of Life,
485,SiAJA,Siaja,243726,243731,3.13,1,NO_ANNOT,,,Exact,0,"Siaja Bleeker, 1859",Siaja,urn:lsid:irmng.org:taxname:1188726,181,IRMNG,
486,MiCROLEPis,Microlepis,243732,243742,5.86,1,NO_ANNOT,,,Exact,0,Microlepis (DC.) Miq.,Microlepis,5RX4,1,Catalogue of Life,
487,Ichth.,Ichth,243956,243962,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
488,Lips,Lips,244955,244959,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
489,Capceta enoplos,Capceta enoplos,247169,247184,3.69,2,NO_ANNOT,,,Fuzzy,1,"Capoeta enoplos (Bleeker, 1849)",Capoeta enoplos,68XKX,1,Catalogue of Life,
490,Cyclocheilichthys siaja,Cyclocheilichthys siaja,247233,247256,9.84,2,NO_ANNOT,,,Exact,0,"Cyclocheilichthys siaja Bleeker, 1860",Cyclocheilichthys siaja,6C4CZ,1,Catalogue of Life,
491,Cyclocheilichthys megalops,Cyclocheilichthys megalops,247358,247384,11.24,2,NO_ANNOT,,,Exact,0,"Cyclocheilichthys megalops Fowler, 1905",Cyclocheilichthys megalops,6BSD8,1,Catalogue of Life,
492,Puntius schwanenfeldii,Puntius schwanenfeldii,247483,247505,11.66,2,NO_ANNOT,,,Exact,0,"Puntius schwanenfeldii (Bleeker, 1854)",Puntius schwanenfeldii,4QJ8X,1,Catalogue of Life,
493,AtTas,Attas,247582,247587,2.09,1,NO_ANNOT,,,NoMatch,,,,,,,,
494,Ichth.,Ichth,247588,247594,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
495,Puntius bulu,Puntius bulu,247693,247705,7.47,2,NO_ANNOT,,,Exact,0,"Puntius bulu (Bleeker, 1851)",Puntius bulu,4QJ22,1,Catalogue of Life,
496,Baram.,Baram,248469,248475,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
497,Leptobarbus boevenii,Leptobarbus boevenii,248641,248661,6.77,2,NO_ANNOT,,,Fuzzy,1,"Leptobarbus hoevenii (Bleeker, 1851)",Leptobarbus hoevenii,3TJZ4,1,Catalogue of Life,
498,Rasbora dusonensis,Rasbora dusonensis,248688,248706,11.90,2,NO_ANNOT,,,Exact,0,"Rasbora dusonensis (Bleeker, 1850)",Rasbora dusonensis,6WT66,1,Catalogue of Life,
499,Rasbora leptosoma,Rasbora leptosoma,248785,248802,10.68,2,NO_ANNOT,,,Exact,0,"Rasbora leptosoma (Bleeker, 1855)",Rasbora leptosoma,794TT,1,Catalogue of Life,
500,PuNTius,Puntius,249114,249121,4.56,1,NO_ANNOT,,,Exact,0,Puntius,Puntius,75HG,1,Catalogue of Life,
501,Barbus,Barbus,249661,249667,3.76,1,NO_ANNOT,,,Exact,0,Barbus,Barbus,382L,1,Catalogue of Life,
502,Ichth.,Ichth,249689,249695,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
503,Siaja macropus,Siaja macropus,249765,249779,9.38,2,NO_ANNOT,,,PartialExact,0,"Siaja Bleeker, 1859",Siaja,urn:lsid:irmng.org:taxname:1188726,181,IRMNG,
504,Rasborichthys helfrichii,Rasborichthys helfrichii,249808,249832,12.75,2,NO_ANNOT,,,Exact,0,"Rasborichthys helfrichii (Bleeker, 1856)",Rasborichthys helfrichii,4RLJ8,1,Catalogue of Life,
505,Ichth.,Ichth,250152,250158,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
506,Macroohiriclithys snyderi,Macroohiriclithys snyderi,250201,250226,6.99,2,SP_NOV,,,NoMatch,,,,,,,,
507,Macrochirichthys snyderi,Macrochirichthys snyderi,251046,251070,13.46,2,NO_ANNOT,,,Exact,0,"Macrochirichthys snyderi Fowler, 1905",Macrochirichthys snyderi,3X3Y9,1,Catalogue of Life,
508,Jaws edentulous,Jaws edentulous,251747,251762,,2,NO_ANNOT,,,NoMatch,,,,,,,,
509,Macrochirichthys macrochir,Macrochirichthys macrochir,253984,254010,11.86,2,NO_ANNOT,,,Exact,0,Macrochirichthys macrochir,Macrochirichthys macrochir,2074627,168,ION,
510,Macrochirichthys uranoscopus,Macrochirichthys uranoscopus,254093,254121,13.29,2,NO_ANNOT,,,Exact,0,"Macrochirichthys uranoscopus (Bleeker, 1850)",Macrochirichthys uranoscopus,6R4CG,1,Catalogue of Life,
511,M. macrochir,M. macrochir,254151,254163,5.08,2,NO_ANNOT,,,NoMatch,,,,,,,,
512,Monopterus albus,Monopterus albus,254338,254354,6.96,2,NO_ANNOT,,,Exact,0,"Monopterus albus (Zuiew, 1793)",Monopterus albus,4495D,1,Catalogue of Life,
513,Baram,Baram,254436,254441,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
514,Sardinella,Sardinella,254612,254622,6.37,1,NO_ANNOT,,,Exact,0,Sardinella,Sardinella,7CHP,1,Catalogue of Life,
515,Vertical striae,Vertical striae,255006,255021,0.20,2,NO_ANNOT,,,NoMatch,,,,,,,,
516,45Notopterus borneensis,Notopterus borneensis,255073,255096,13.22,2,NO_ANNOT,,,Exact,0,"Notopterus borneensis Bleeker, 1851",Notopterus borneensis,47Y79,1,Catalogue of Life,
517,''Sardinella brachysoma,Sardinella brachysoma,256356,256379,12.90,2,NO_ANNOT,,,Exact,0,"Sardinella brachysoma Bleeker, 1852",Sardinella brachysoma,79MLK,1,Catalogue of Life,
518,Sardinella hypelosoma,Sardinella hypelosoma,256436,256457,12.90,2,NO_ANNOT,,,PartialExact,0,Sardinella,Sardinella,7CHP,1,Catalogue of Life,
519,Ichth.,Ichth,256474,256480,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
520,Lips,Lips,256825,256829,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
521,Mastacemhelus,Mastacemhelus,260221,260234,6.54,1,NO_ANNOT,,,NoMatch,,,,,,,,
522,Mastacemhelus vaillanti,Mastacemhelus vaillanti,260284,260307,12.12,2,NO_ANNOT,,,Fuzzy,1,"Mastacembelus vaillanti Fowler, 1905",Mastacembelus vaillanti,3YCMG,1,Catalogue of Life,
523,Mastacemhelus vaillanti,Mastacemhelus vaillanti,260320,260343,12.12,2,SP_NOV,,,Fuzzy,1,"Mastacembelus vaillanti Fowler, 1905",Mastacembelus vaillanti,3YCMG,1,Catalogue of Life,
524,Lips,Lips,261671,261675,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
525,Mastacembelus guentheri,Mastacembelus guentheri,264583,264606,13.90,2,NO_ANNOT,,,Exact,0,"Mastacembelus guentheri Day, 1865",Mastacembelus guentheri,3YCK5,1,Catalogue of Life,
