Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
335,Catostomus labiatus,Catostomus labiatus,106852,106871,13.05,2,NO_ANNOT,,,Exact,0,Catostomus labiatus Ayres 1855,Catostomus labiatus,141051179,151,Catalog of Fishes,
336,Catostomus catostomus,Catostomus catostomus,107509,107530,12.22,2,NO_ANNOT,,,Exact,0,"Catostomus catostomus (Forster, 1773)",Catostomus catostomus,RW3W,1,Catalogue of Life,
337,Catostomus warnerensis,Catostomus warnerensis,107574,107596,13.42,2,NO_ANNOT,,,Exact,0,"Catostomus warnerensis Snyder, 1908",Catostomus warnerensis,RW5L,1,Catalogue of Life,
338,Catostomus tahoensis.,Catostomus tahoensis,107887,107908,13.00,2,NO_ANNOT,,,Exact,0,"Catostomus tahoensis Gill & Jordan, 1878",Catostomus tahoensis,RW5D,1,Catalogue of Life,
339,Catostomus commersonnii,Catostomus commersonnii,108055,108078,13.01,2,NO_ANNOT,,,Exact,0,"Catostomus commersonnii (Lacepède, 1803)",Catostomus commersonnii,RW43,1,Catalogue of Life,
340,Catostomus alticolus,Catostomus alticolus,108087,108107,12.62,2,NO_ANNOT,,,Exact,0,Catostomus alticolus Cope 1874,Catostomus alticolus,141051139,151,Catalog of Fishes,
341,Catostomus alticolus,Catostomus alticolus,108228,108248,12.62,2,NO_ANNOT,,,Exact,0,Catostomus alticolus Cope 1874,Catostomus alticolus,141051139,151,Catalog of Fishes,
342,Catostomus commersonnii sucklii,Catostomus commersonnii sucklii,109113,109144,17.58,3,NO_ANNOT,,,Fuzzy,1,Catostomus commersonii sucklii,Catostomus commersonii sucklii,gn_55050,186,MCZbase,
343,Catostomus cofmnersonnii,Catostomus cofmnersonnii,109423,109447,8.01,2,NO_ANNOT,,,PartialExact,0,Catostomus,Catostomus,3JKY,1,Catalogue of Life,
344,Catostomus ardens,Catostomus ardens,109566,109583,11.28,2,NO_ANNOT,,,Exact,0,"Catostomus ardens Jordan & Gilbert, 1881",Catostomus ardens,RW3N,1,Catalogue of Life,
345,Catostomus gila,Catostomus gila,109741,109756,6.56,2,NO_ANNOT,,,Exact,0,Catostomus gila Kirsch 1889,Catostomus gila,141051174,151,Catalog of Fishes,
346,CatOStomus insignis,Catostomus insignis,109935,109954,12.51,2,NO_ANNOT,,,Exact,0,"Catostomus insignis Baird & Girard, 1854",Catostomus insignis,RW4L,1,Catalogue of Life,
347,CatOStomus nigricans,Catostomus nigricans,110142,110162,11.04,2,NO_ANNOT,,,Exact,0,"Catostomus nigricans Lesueur, 1817",Catostomus nigricans,RW52,1,Catalogue of Life,
348,Lipomyzon liorus,Lipomyzon liorus,110552,110568,9.33,2,NO_ANNOT,,,PartialExact,0,"Lipomyzon Cope, 1881",Lipomyzon,urn:lsid:irmng.org:taxname:1127166,181,IRMNG,
349,Chasmistes,Chasmistes,110651,110661,3.55,1,NO_ANNOT,,,Exact,0,Chasmistes,Chasmistes,62LT6,1,Catalogue of Life,
350,Catostomus fecundus,Catostomus fecundus,110671,110690,12.08,2,NO_ANNOT,,,Exact,0,"Catostomus fecundus Cope & Yarrow, 1875",Catostomus fecundus,RW4F,1,Catalogue of Life,
351,Chasmistes liorus,Chasmistes liorus,110885,110902,9.87,2,NO_ANNOT,,,Exact,0,"Chasmistes liorus Jordan, 1878",Chasmistes liorus,TQ73,1,Catalogue of Life,
352,Chasmistes liorus,Chasmistes liorus,110923,110940,9.87,2,NO_ANNOT,,,Exact,0,"Chasmistes liorus Jordan, 1878",Chasmistes liorus,TQ73,1,Catalogue of Life,
353,Catostomus fecundus,Catostomus fecundus,110999,111018,12.08,2,NO_ANNOT,,,Exact,0,"Catostomus fecundus Cope & Yarrow, 1875",Catostomus fecundus,RW4F,1,Catalogue of Life,
354,Catostomus,Catostomus,111087,111097,5.49,1,NO_ANNOT,,,Exact,0,Catostomus,Catostomus,3JKY,1,Catalogue of Life,
355,Chasmistes brevirostris,Chasmistes brevirostris,111230,111253,11.10,2,NO_ANNOT,,,Exact,0,"Chasmistes brevirostris Cope, 1879",Chasmistes brevirostris,TQ6Y,1,Catalogue of Life,
356,Lipomyzon,Lipomyzon,111368,111377,3.00,1,NO_ANNOT,,,Exact,0,"Lipomyzon Cope, 1881",Lipomyzon,urn:lsid:irmng.org:taxname:1127166,181,IRMNG,
357,Lipomyzon brevirostris,Lipomyzon brevirostris,111438,111460,10.56,2,NO_ANNOT,,,PartialExact,0,"Lipomyzon Cope, 1881",Lipomyzon,urn:lsid:irmng.org:taxname:1127166,181,IRMNG,
358,Chasmistes brevirostris,Chasmistes brevirostris,111467,111490,11.10,2,NO_ANNOT,,,Exact,0,"Chasmistes brevirostris Cope, 1879",Chasmistes brevirostris,TQ6Y,1,Catalogue of Life,
359,Chasmistes brevirostris,Chasmistes brevirostris,111583,111606,11.10,2,NO_ANNOT,,,Exact,0,"Chasmistes brevirostris Cope, 1879",Chasmistes brevirostris,TQ6Y,1,Catalogue of Life,
360,Deltistes luxatus,Deltistes luxatus,111744,111761,10.74,2,NO_ANNOT,,,Exact,0,"Deltistes luxatus (Cope, 1879)",Deltistes luxatus,34K68,1,Catalogue of Life,
361,Deltistes.,Deltistes,112159,112169,3.38,1,NO_ANNOT,,,Exact,0,Deltistes,Deltistes,42SG,1,Catalogue of Life,
362,Chasmistes.,Chasmistes,112215,112226,3.55,1,NO_ANNOT,,,Exact,0,Chasmistes,Chasmistes,62LT6,1,Catalogue of Life,
363,Chasmistes stomias,Chasmistes stomias,112227,112245,8.90,2,NO_ANNOT,,,Exact,0,Chasmistes stomias Gilbert 1898,Chasmistes stomias,141052722,151,Catalog of Fishes,
364,Chasmistes brevirostris,Chasmistes brevirostris,112455,112478,11.10,2,NO_ANNOT,,,Exact,0,"Chasmistes brevirostris Cope, 1879",Chasmistes brevirostris,TQ6Y,1,Catalogue of Life,
365,Chasmistes copei,Chasmistes copei,112519,112535,7.10,2,NO_ANNOT,,,Exact,0,Chasmistes copei Evermann & Meek 1898,Chasmistes copei,141052715,151,Catalog of Fishes,
366,Chasmistes stomias,Chasmistes stomias,112595,112613,8.90,2,NO_ANNOT,,,Exact,0,Chasmistes stomias Gilbert 1898,Chasmistes stomias,141052722,151,Catalog of Fishes,
367,Chasmistes stomias,Chasmistes stomias,112817,112835,8.90,2,NO_ANNOT,,,Exact,0,Chasmistes stomias Gilbert 1898,Chasmistes stomias,141052722,151,Catalog of Fishes,
368,Chasmistes,Chasmistes,112907,112917,3.55,1,NO_ANNOT,,,Exact,0,Chasmistes,Chasmistes,62LT6,1,Catalogue of Life,
369,Lipomyzon,Lipomyzon,112968,112977,3.00,1,NO_ANNOT,,,Exact,0,"Lipomyzon Cope, 1881",Lipomyzon,urn:lsid:irmng.org:taxname:1127166,181,IRMNG,
370,PITHECOMYZON,Pithecomyzon,113086,113098,3.53,1,NO_ANNOT,,,Exact,0,"Pithecomyzon Fowler, 1913",Pithecomyzon,urn:lsid:irmng.org:taxname:1151991,181,IRMNG,
371,Chasmistes cujus,Chasmistes cujus,113117,113133,3.60,2,NO_ANNOT,,,Exact,0,"Chasmistes cujus Cope, 1883",Chasmistes cujus,TQ6Z,1,Catalogue of Life,
372,Lipomyzon,Lipomyzon,113162,113171,3.00,1,NO_ANNOT,,,Exact,0,"Lipomyzon Cope, 1881",Lipomyzon,urn:lsid:irmng.org:taxname:1127166,181,IRMNG,
373,Lipomyzon.,Lipomyzon,113244,113254,3.00,1,NO_ANNOT,,,Exact,0,"Lipomyzon Cope, 1881",Lipomyzon,urn:lsid:irmng.org:taxname:1127166,181,IRMNG,
374,Lipomyzon cujus,Lipomyzon cujus,113314,113329,3.06,2,NO_ANNOT,,,PartialExact,0,"Lipomyzon Cope, 1881",Lipomyzon,urn:lsid:irmng.org:taxname:1127166,181,IRMNG,
375,Chasmistes cujus,Chasmistes cujus,113336,113352,3.60,2,NO_ANNOT,,,Exact,0,"Chasmistes cujus Cope, 1883",Chasmistes cujus,TQ6Z,1,Catalogue of Life,
376,Chasmistes cujus,Chasmistes cujus,113451,113467,3.60,2,NO_ANNOT,,,Exact,0,"Chasmistes cujus Cope, 1883",Chasmistes cujus,TQ6Z,1,Catalogue of Life,
377,Deltistes luxatus,Deltistes luxatus,113703,113720,10.74,2,NO_ANNOT,,,Exact,0,"Deltistes luxatus (Cope, 1879)",Deltistes luxatus,34K68,1,Catalogue of Life,
378,Chasmistes luxatus,Chasmistes luxatus,113727,113745,10.91,2,NO_ANNOT,,,Exact,0,"Chasmistes luxatus Cope, 1879",Chasmistes luxatus,TQ74,1,Catalogue of Life,
379,Chasmistes luxatus,Chasmistes luxatus,113838,113856,10.91,2,NO_ANNOT,,,Exact,0,"Chasmistes luxatus Cope, 1879",Chasmistes luxatus,TQ74,1,Catalogue of Life,
380,Xyrauchen texanus,Xyrauchen texanus,113957,113974,9.35,2,NO_ANNOT,,,Exact,0,"Xyrauchen texanus (Abbott, 1860)",Xyrauchen texanus,5CP8K,1,Catalogue of Life,
381,Catostomus texanus,Catostomus texanus,113983,114001,12.38,2,NO_ANNOT,,,Exact,0,"Catostomus texanus Abbott, 1860",Catostomus texanus,RW5F,1,Catalogue of Life,
382,Catostomus texanus,Catostomus texanus,114106,114124,12.38,2,NO_ANNOT,,,Exact,0,"Catostomus texanus Abbott, 1860",Catostomus texanus,RW5F,1,Catalogue of Life,
383,Catostomus cypho,Catostomus cypho,114511,114527,9.04,2,NO_ANNOT,,,Exact,0,Catostomus cypho Lock.,Catostomus cypho,3976708,168,ION,
384,Catostomus texanus,Catostomus texanus,114757,114775,12.38,2,NO_ANNOT,,,Exact,0,"Catostomus texanus Abbott, 1860",Catostomus texanus,RW5F,1,Catalogue of Life,
385,Catostomus chloropteron,Catostomus chloropteron,114802,114825,10.15,2,NO_ANNOT,,,Exact,0,Catostomus chloropteron Abbott 1860,Catostomus chloropteron,141051154,151,Catalog of Fishes,
386,C. teres.,C. teres,114909,114918,2.78,2,NO_ANNOT,,,NoMatch,,,,,,,,
387,Moxostoma congestum,Moxostoma congestum,115275,115294,12.50,2,NO_ANNOT,,,Exact,0,"Moxostoma congestum (Baird & Girard, 1854)",Moxostoma congestum,6S2VM,1,Catalogue of Life,
388,Xyrauchen,Xyrauchen,116040,116049,2.46,1,NO_ANNOT,,,Exact,0,Xyrauchen,Xyrauchen,89MM,1,Catalogue of Life,
389,Erimyzon sucetta,Erimyzon sucetta,116197,116213,7.59,2,NO_ANNOT,,,Exact,0,"Erimyzon sucetta (Lacepède, 1803)",Erimyzon sucetta,6GPKK,1,Catalogue of Life,
390,Moxostoma,Moxostoma,116224,116233,5.11,1,NO_ANNOT,,,Exact,0,Moxostoma,Moxostoma,5VGG,1,Catalogue of Life,
391,Moxostoma kennerlyi,Moxostoma kennerlyi,116351,116370,10.52,2,NO_ANNOT,,,Fuzzy,1,Moxostoma kennerlii Girard 1856,Moxostoma kennerlii,141079097,151,Catalog of Fishes,
392,Erimyzon sucetta oblongas,Erimyzon sucetta oblongas,116725,116750,10.79,3,NO_ANNOT,,,Fuzzy,1,"Erimyzon sucetta oblongus (Mitchill, 1814)",Erimyzon sucetta oblongus,690347,3,ITIS,
393,Moxostoma claviformis,Moxostoma claviformis,116761,116782,12.32,2,NO_ANNOT,,,Exact,0,"Moxostoma claviformis Girard, 1856",Moxostoma claviformis,44GTY,1,Catalogue of Life,
394,Moxostoma claviformis,Moxostoma claviformis,116907,116928,12.32,2,NO_ANNOT,,,Exact,0,"Moxostoma claviformis Girard, 1856",Moxostoma claviformis,44GTY,1,Catalogue of Life,
395,Minytrema melanops,Minytrema melanops,117229,117247,10.70,2,NO_ANNOT,,,Exact,0,"Minytrema melanops (Rafinesque, 1820)",Minytrema melanops,43KQY,1,Catalogue of Life,
396,Ptychostomus pidiensis,Ptychostomus pidiensis,117260,117282,13.36,2,NO_ANNOT,,,Exact,0,Ptychostomus pidiensis Cope 1870,Ptychostomus pidiensis,141092225,151,Catalog of Fishes,
397,Ptychostomus pidiensis,Ptychostomus pidiensis,117411,117433,13.36,2,NO_ANNOT,,,Exact,0,Ptychostomus pidiensis Cope 1870,Ptychostomus pidiensis,141092225,151,Catalog of Fishes,
398,Catostomus nigricans',Catostomus nigricans,117886,117907,11.04,2,NO_ANNOT,,,Exact,0,"Catostomus nigricans Lesueur, 1817",Catostomus nigricans,RW52,1,Catalogue of Life,
399,Moxostoma anisurum,Moxostoma anisurum,118239,118257,12.16,2,NO_ANNOT,,,Exact,0,"Moxostoma anisurum (Rafinesque, 1820)",Moxostoma anisurum,44GTQ,1,Catalogue of Life,
400,Ptychostomus velatus,Ptychostomus velatus,118270,118290,13.22,2,NO_ANNOT,,,Exact,0,Ptychostomus velatus Cope 1870,Ptychostomus velatus,141092228,151,Catalog of Fishes,
401,Ptychostomus velatus,Ptychostomus velatus,118426,118446,13.22,2,NO_ANNOT,,,Exact,0,Ptychostomus velatus Cope 1870,Ptychostomus velatus,141092228,151,Catalog of Fishes,
402,Mozostoma collapsum,Mozostoma collapsum,118808,118827,12.06,2,NO_ANNOT,,,Fuzzy,1,"Moxostoma collapsum (Cope, 1870)",Moxostoma collapsum,44GTZ,1,Catalogue of Life,
403,Plychosiomus collapsus,Plychosiomus collapsus,118834,118856,6.65,2,NO_ANNOT,,,NoMatch,,,,,,,,
404,Ptychostomus collapsus,Ptychostomus collapsus,119005,119027,12.95,2,NO_ANNOT,,,Exact,0,"Ptychostomus collapsus Cope, 1870",Ptychostomus collapsus,78MW5,1,Catalogue of Life,
405,Moxostoma,Moxostoma,119164,119173,5.11,1,NO_ANNOT,,,Exact,0,Moxostoma,Moxostoma,5VGG,1,Catalogue of Life,
406,Moxostoma austrinum,Moxostoma austrinum,119228,119247,12.24,2,NO_ANNOT,,,Exact,0,"Moxostoma austrinum Bean, 1880",Moxostoma austrinum,6RQVM,1,Catalogue of Life,
407,Moxostoma robustum,Moxostoma robustum,119289,119307,12.34,2,NO_ANNOT,,,Exact,0,"Moxostoma robustum (Cope, 1870)",Moxostoma robustum,6RR7K,1,Catalogue of Life,
408,Ptychostomus robust,Ptychostomus robust,119314,119333,5.71,2,NO_ANNOT,,,PartialExact,0,"Ptychostomus Agassiz, 1855",Ptychostomus,urn:lsid:marinespecies.org:taxname:1049476,9,WoRMS,
409,Ptychostomus robustus,Ptychostomus robustus,119766,119787,13.41,2,NO_ANNOT,,,Exact,0,"Ptychostomus robustus Cope, 1870",Ptychostomus robustus,78N85,1,Catalogue of Life,
410,Moxostoma erythrurum,Moxostoma erythrurum,119951,119971,12.44,2,NO_ANNOT,,,Exact,0,"Moxostoma erythrurum (Rafinesque, 1818)",Moxostoma erythrurum,73R7M,1,Catalogue of Life,
411,Ptychostomus bucco,Ptychostomus bucco,119984,120002,9.20,2,NO_ANNOT,,,Exact,0,Ptychostomus bucco Cope 1871,Ptychostomus bucco,141092217,151,Catalog of Fishes,
412,Ptychostomus bucco,Ptychostomus bucco,120118,120136,9.20,2,NO_ANNOT,,,Exact,0,Ptychostomus bucco Cope 1871,Ptychostomus bucco,141092217,151,Catalog of Fishes,
413,Moxostoma aureolum,Moxostoma aureolum,120669,120687,11.85,2,NO_ANNOT,,,Exact,0,"Moxostoma aureolum (Trautman & Martin, 1951)",Moxostoma aureolum,44GTT,1,Catalogue of Life,
414,Ptychostomus,Ptychostomus,120934,120946,5.85,1,NO_ANNOT,,,Exact,0,"Ptychostomus Agassiz, 1855",Ptychostomus,urn:lsid:marinespecies.org:taxname:1049476,9,WoRMS,
415,Moxostoma macrolepidotum,Moxostoma macrolepidotum,121007,121031,12.91,2,NO_ANNOT,,,Exact,0,"Moxostoma macrolepidotum (Lesueur, 1817)",Moxostoma macrolepidotum,6S2VL,1,Catalogue of Life,
416,Moxostoma aureolum,Moxostoma aureolum,121583,121601,11.85,2,NO_ANNOT,,,Exact,0,"Moxostoma aureolum (Trautman & Martin, 1951)",Moxostoma aureolum,44GTT,1,Catalogue of Life,
417,Moxostoma,Moxostoma,121671,121680,5.11,1,NO_ANNOT,,,Exact,0,Moxostoma,Moxostoma,5VGG,1,Catalogue of Life,
418,Ptychostomus lachrymalis,Ptychostomus lachrymalis,121699,121723,13.57,2,NO_ANNOT,,,Exact,0,Ptychostomus lachrymalis Cope 1870,Ptychostomus lachrymalis,141092223,151,Catalog of Fishes,
419,Ptychostomus lachrymalis,Ptychostomus lachrymalis,122089,122113,13.57,2,NO_ANNOT,,,Exact,0,Ptychostomus lachrymalis Cope 1870,Ptychostomus lachrymalis,141092223,151,Catalog of Fishes,
420,Moxostoma duquesnei,Moxostoma duquesnei,122273,122292,11.36,2,NO_ANNOT,,,Exact,0,"Moxostoma duquesnei (Lesueur, 1817)",Moxostoma duquesnei,73QVM,1,Catalogue of Life,
421,Moxostoma,Moxostoma,122447,122456,5.11,1,NO_ANNOT,,,Exact,0,Moxostoma,Moxostoma,5VGG,1,Catalogue of Life,
422,Placopharynx.,Placopharynx,122607,122620,4.51,1,NO_ANNOT,,,Exact,0,"Placopharynx Cope, 1870",Placopharynx,urn:lsid:marinespecies.org:taxname:1421421,9,WoRMS,
423,Moxostoma duquesnei,Moxostoma duquesnei,122621,122640,11.36,2,NO_ANNOT,,,Exact,0,"Moxostoma duquesnei (Lesueur, 1817)",Moxostoma duquesnei,73QVM,1,Catalogue of Life,
424,Moxostoma lesueurii,Moxostoma lesueurii,122779,122798,11.39,2,NO_ANNOT,,,Exact,0,Moxostoma lesueurii,Moxostoma lesueurii,gn_141005,186,MCZbase,
425,Moxostoma alleghaniensis,Moxostoma alleghaniensis,122814,122838,13.03,2,NO_ANNOT,,,Exact,0,Moxostoma alleghaniensis Nichols 1911,Moxostoma alleghaniensis,141079081,151,Catalog of Fishes,
426,Catostomiis lesueurii,Catostomiis lesueurii,122982,123003,4.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
427,Moxostoma aureolum,Moxostoma aureolum,123139,123157,11.85,2,NO_ANNOT,,,Exact,0,"Moxostoma aureolum (Trautman & Martin, 1951)",Moxostoma aureolum,44GTT,1,Catalogue of Life,
428,Moxostoma erythiirum,Moxostoma erythiirum,123409,123429,7.41,2,NO_ANNOT,,,PartialExact,0,Moxostoma,Moxostoma,5VGG,1,Catalogue of Life,
429,Moxostoma crassilabre,Moxostoma crassilabre,123867,123888,10.24,2,NO_ANNOT,,,PartialExact,0,Moxostoma,Moxostoma,5VGG,1,Catalogue of Life,
430,Ptychostomus crassilabris,Ptychostomus crassilabris,123895,123920,13.41,2,NO_ANNOT,,,Exact,0,Ptychostomus crassilabris Cope 1870,Ptychostomus crassilabris,141092221,151,Catalog of Fishes,
431,Ptychostomus crassilahris,Ptychostomus crassilahris,124302,124327,8.38,2,NO_ANNOT,,,Fuzzy,1,Ptychostomus crassilabris Cope 1870,Ptychostomus crassilabris,141092221,151,Catalog of Fishes,
432,Moxostoma breviceps,Moxostoma breviceps,124387,124406,11.50,2,NO_ANNOT,,,Exact,0,"Moxostoma breviceps (Cope, 1870)",Moxostoma breviceps,44GTV,1,Catalogue of Life,
433,Ptychostomus,Ptychostomus,124413,124425,5.85,1,NO_ANNOT,,,Exact,0,"Ptychostomus Agassiz, 1855",Ptychostomus,urn:lsid:marinespecies.org:taxname:1049476,9,WoRMS,
434,Ptychostomus breviceps,Ptychostomus breviceps,124798,124820,12.24,2,NO_ANNOT,,,Exact,0,"Ptychostomus breviceps Cope, 1870",Ptychostomus breviceps,78MVT,1,Catalogue of Life,
435,SCARTOMYZON,Scartomyzon,125180,125191,3.30,1,NO_ANNOT,,,Exact,0,"Scartomyzon Fowler, 1913",Scartomyzon,201949,3,ITIS,
436,Ptychostomus cervinus,Ptychostomus cervinus,125210,125231,12.94,2,NO_ANNOT,,,PartialExact,0,"Ptychostomus Agassiz, 1855",Ptychostomus,urn:lsid:marinespecies.org:taxname:1049476,9,WoRMS,
437,Moxostoma,Moxostoma,125440,125449,5.11,1,NO_ANNOT,,,Exact,0,Moxostoma,Moxostoma,5VGG,1,Catalogue of Life,
438,Teretulus,Teretulus,125454,125463,5.92,1,NO_ANNOT,,,Exact,0,"Teretulus Rafinesque, 1820",Teretulus,urn:lsid:marinespecies.org:taxname:1214765,9,WoRMS,
439,Mozostoma cervinum,Mozostoma cervinum,125692,125710,12.08,2,NO_ANNOT,,,Fuzzy,1,"Moxostoma cervinum (Cope, 1868)",Moxostoma cervinum,44GTX,1,Catalogue of Life,
440,Plychosiomus cervinus,Plychosiomus cervinus,125717,125738,6.63,2,NO_ANNOT,,,NoMatch,,,,,,,,
441,Ptychostonius cervinus,Ptychostonius cervinus,126454,126476,6.37,2,NO_ANNOT,,,NoMatch,,,,,,,,
442,Moxostoma rupiscartes,Moxostoma rupiscartes,126692,126713,10.46,2,NO_ANNOT,,,Exact,0,"Moxostoma rupiscartes Jordan & Jenkins, 1889",Moxostoma rupiscartes,6S2VK,1,Catalogue of Life,
443,Placopharynx carinatus,Placopharynx carinatus,126882,126904,12.23,2,NO_ANNOT,,,Exact,0,"Placopharynx carinatus Cope, 1870",Placopharynx carinatus,6VNKR,1,Catalogue of Life,
444,NOTES,Notes,127320,127325,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
445,Crustacea,Crustacea,128884,128893,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
446,Ino holmani.,Ino holmani,129261,129273,1.91,2,NO_ANNOT,,,Fuzzy,1,"Ino holmanii (Ryder, 1879)",Ino holmanii,7VJKD,1,Catalogue of Life,
447,Palcemonetes vulgaris,Palcemonetes vulgaris,129501,129522,4.67,2,NO_ANNOT,,,Fuzzy,1,"Palaemonetes vulgaris (Say, 1818)",Palaemonetes vulgaris,96391,3,ITIS,
448,Crustacea,Crustacea,129673,129682,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
449,Chincoteague mollusca,Chincoteague mollusca,129715,129736,3.79,2,NO_ANNOT,,,NoMatch,,,,,,,,
450,Planorbis alabamensis,Planorbis alabamensis,129795,129816,12.76,2,NO_ANNOT,,,Exact,0,"Planorbis alabamensis Pilsbry, 1895",Planorbis alabamensis,urn:lsid:marinespecies.org:taxname:1364886,9,WoRMS,
451,Musculium partumeium.,Musculium partumeium,129821,129842,12.32,2,NO_ANNOT,,,Exact,0,"Musculium partumeium (Say, 1822)",Musculium partumeium,6RQQZ,1,Catalogue of Life,
452,Rana pipiens,Rana pipiens,129871,129883,6.96,2,NO_ANNOT,,,Exact,0,"Rana pipiens Schreber, 1782",Rana pipiens,78R8G,1,Catalogue of Life,
453,Bufo americanus,Bufo americanus,129911,129926,9.84,2,NO_ANNOT,,,Exact,0,"Bufo americanus Holbrook, 1836",Bufo americanus,NNYD,1,Catalogue of Life,
454,Chelydra serpentina,Chelydra serpentina,129968,129987,12.19,2,NO_ANNOT,,,Exact,0,"Chelydra serpentina (Linnaeus, 1758)",Chelydra serpentina,TWRZ,1,Catalogue of Life,
455,Kinosternon pensylvanicum,Kinosternon pensylvanicum,129988,130013,11.95,2,NO_ANNOT,,,Exact,0,"Kinosternon pensylvanicum Gray, 1856",Kinosternon pensylvanicum,2442429,11,GBIF Backbone Taxonomy,
456,Chrysemys pida.,Chrysemys pida,130018,130033,4.98,2,NO_ANNOT,,,PartialExact,0,Chrysemys,Chrysemys,62LLJ,1,Catalogue of Life,
457,Mustelus canis,Mustelus canis,130117,130131,11.77,2,NO_ANNOT,,,Exact,0,"Mustelus canis (Mitchill, 1815)",Mustelus canis,44QZX,1,Catalogue of Life,
458,Raja ocellata,Raja ocellata,130190,130203,8.85,2,NO_ANNOT,,,Exact,0,"Raja ocellata Mitchill, 1815",Raja ocellata,78RC3,1,Catalogue of Life,
459,Raja eglanteria,Raja eglanteria,130240,130255,7.43,2,NO_ANNOT,,,Exact,0,"Raja eglanteria Bosc, 1800",Raja eglanteria,793KZ,1,Catalogue of Life,
460,Acipenser sturio,Acipenser sturio,130335,130351,8.15,2,NO_ANNOT,,,Exact,0,"Acipenser sturio Linnaeus, 1758",Acipenser sturio,9C7Q,1,Catalogue of Life,
461,Pomolobus mediocris,Pomolobus mediocris,130400,130419,11.71,2,NO_ANNOT,,,Exact,0,"Pomolobus mediocris (Mitchill, 1814)",Pomolobus mediocris,6W6LT,1,Catalogue of Life,
462,Pomolobus pseudoharengus,Pomolobus pseudoharengus,130456,130480,10.70,2,NO_ANNOT,,,Exact,0,"Pomolobus pseudoharengus (Wilson, 1811)",Pomolobus pseudoharengus,4LR4C,1,Catalogue of Life,
463,Alosa sapidissima,Alosa sapidissima,130529,130546,11.06,2,NO_ANNOT,,,Exact,0,"Alosa sapidissima (Wilson, 1811)",Alosa sapidissima,65WJV,1,Catalogue of Life,
464,Brevoortia tyrannus,Brevoortia tyrannus,130606,130625,12.54,2,NO_ANNOT,,,Exact,0,"Brevoortia tyrannus (Latrobe, 1802)",Brevoortia tyrannus,5WQZY,1,Catalogue of Life,
465,Lernecenicus radiatus,Lernecenicus radiatus,130706,130727,7.95,2,NO_ANNOT,,,NoMatch,,,,,,,,
466,Anchovia mitchilli,Anchovia mitchilli,131160,131178,10.69,2,NO_ANNOT,,,Exact,0,Anchovia mitchilli,Anchovia mitchilli,gn_105745,186,MCZbase,
467,Fundulus majalis,Fundulus majalis,131239,131255,12.69,2,NO_ANNOT,,,Exact,0,"Fundulus majalis (Walbaum, 1792)",Fundulus majalis,6JRFQ,1,Catalogue of Life,
468,Fundulus heteroclitus macrolepidotus,Fundulus heteroclitus macrolepidotus,131363,131399,19.74,3,NO_ANNOT,,,Exact,0,"Fundulus heteroclitus macrolepidotus (Walbaum, 1792)",Fundulus heteroclitus macrolepidotus,5HDTZ,1,Catalogue of Life,
469,Fundulus luciae,Fundulus luciae,131442,131457,12.02,2,NO_ANNOT,,,Exact,0,"Fundulus luciae (Baird, 1855)",Fundulus luciae,6JRFR,1,Catalogue of Life,
470,Lucania parva,Lucania parva,131574,131587,6.97,2,NO_ANNOT,,,Exact,0,"Lucania parva (Baird & Girard, 1855)",Lucania parva,6QPBT,1,Catalogue of Life,
471,Cyprinodon variegatus,Cyprinodon variegatus,131670,131691,12.18,2,NO_ANNOT,,,Exact,0,"Cyprinodon variegatus Lacepède, 1803",Cyprinodon variegatus,33HP6,1,Catalogue of Life,
472,Menidia beryllina,Menidia beryllina,131817,131834,10.82,2,NO_ANNOT,,,Exact,0,"Menidia beryllina (Cope, 1867)",Menidia beryllina,3ZQKX,1,Catalogue of Life,
473,Menidia menidia notata,Menidia menidia notata,131868,131890,14.82,3,NO_ANNOT,,,Exact,0,Menidia menidia notata,Menidia menidia notata,gn_31304,186,MCZbase,
474,Mugil curema,Mugil curema,131935,131947,8.50,2,NO_ANNOT,,,Exact,0,"Mugil curema Valenciennes, 1836",Mugil curema,44J4Q,1,Catalogue of Life,
475,Gasterosteus aculeatus,Gasterosteus aculeatus,132019,132041,13.94,2,NO_ANNOT,,,Exact,0,"Gasterosteus aculeatus Linnaeus, 1758",Gasterosteus aculeatus,3FCKT,1,Catalogue of Life,
476,Syngnathus fuscus,Syngnathus fuscus,133307,133324,10.14,2,NO_ANNOT,,,Exact,0,"Syngnathus fuscus Storer, 1839",Syngnathus fuscus,53WMJ,1,Catalogue of Life,
477,Crago septemspinosus,Crago septemspinosus,133438,133458,9.92,2,NO_ANNOT,,,Exact,0,"Crago septemspinosus (Say, 1818)",Crago septemspinosus,urn:lsid:marinespecies.org:taxname:734436,9,WoRMS,
